Report Date,Route,Time,Day,Location,Incident,Min Delay,Min Gap,Direction,Vehicle
04/03/2017,514,10:58:00 AM,Saturday,Springhurst Loop,Held By,22,37,W/B,4414
04/03/2017,504,11:42:00 AM,Saturday,Roncesvalles/Queen,Late Leaving Garage,6,12,W/B,4132
04/03/2017,504,12:19:00 PM,Saturday,Roncesvalles Yard,Late Leaving Garage,6,12,W/B,4215
04/03/2017,501,12:28:00 PM,Saturday,Queen and O'Hara,Investigation,49,54,W/B,4030
04/03/2017,501,12:52:00 PM,Saturday,Jones and Queen,Mechanical,5,11,W/B,4229
04/03/2017,511,1:05:00 PM,Saturday,Bathurst Station,Mechanical,6,12,S/B,8364
04/03/2017,501,1:30:00 PM,Saturday,Queen and Coxwell,Investigation,5,11,E/B,4174
04/03/2017,501,3:58:00 PM,Saturday,Broadview and Queen,Investigation,8,16,W/B,7526
04/03/2017,705,4:21:00 PM,Saturday,Yonge and King,Mechanical,10,20,E/B,4422
04/03/2017,506,6:10:00 PM,Saturday,Clooege and Clinton,Investigation,10,15,E/B,4192
04/03/2017,501,6:20:00 PM,Saturday,Queen and Wilson Park Road,Emergency Services,5,10,E/B,1527
04/03/2017,510,7:18:00 PM,Saturday,spadina/harbord,Mechanical,10,14,N/B,4428
04/03/2017,501,7:20:00 PM,Saturday,Simcoe and Queen,Mechanical,5,11,W/B,4214
04/03/2017,512,8:01:00 PM,Saturday,Oakwood Loop,Investigation,5,10,W/B,4086
04/03/2017,505,8:25:00 PM,Saturday,dundas/grace,Investigation,25,30,E/B,4055
04/03/2017,504,9:40:00 PM,Saturday,Parliament/King,Mechanical,6,12,E/B,4071
04/03/2017,807,9:47:00 PM,Saturday,Don Mill sand Sheppard,Mechanical,4,8,E/B,8368
04/03/2017,504,10:18:00 PM,Saturday,University to Bathurst,General Delay,1,15,B/W,4102
04/03/2017,512,11:01:00 PM,Saturday,St Clair and Arlington,Mechanical,5,10,E/B,4051
04/03/2017,509,11:26:00 PM,Saturday,CNE Loop,Mechanical,1,1,E/B,4418
05/03/2017,510,12:01:00 AM,Sunday,front/bathurst,Mechanical,7,14,N/B,1678
05/03/2017,509,12:38:00 AM,Sunday,CNE Loop,Held By,10,20,E/B,4427
05/03/2017,301,3:17:00 AM,Sunday,Queen St. West and Spadina Ave.,Mechanical,10,35,E/B,4074
05/03/2017,504,5:15:00 AM,Sunday,Broadview and Dundas,Emergency Services,41,40,S/B,4093
05/03/2017,504,5:20:00 AM,Sunday,Broadview and Dundas,Investigation,0,40,S/B,4000
05/03/2017,505,6:54:00 AM,Sunday,Jarvis,Investigation,,32,E/B,4037
05/03/2017,505,6:54:00 AM,Sunday,Dundas/Jarvis,Investigation,22,32,E/B,4037
05/03/2017,501,7:00:00 AM,Sunday,Queen and Spadina,Emergency Services,71,24,E/B,4209
05/03/2017,511,7:26:00 AM,Sunday,Wilson Yard,Mechanical,10,15,S/B,1676
05/03/2017,512,7:51:00 AM,Sunday,St Clair & Vaughan,Mechanical,10,20,W/B,4133
05/03/2017,504,7:58:00 AM,Sunday,Roncesvalles/Queen,Mechanical,9,18,W/B,4125
05/03/2017,510,8:51:00 AM,Sunday,Leslie Barns Garage,Late Leaving Garage,6,10,N/B,4419
05/03/2017,511,9:32:00 AM,Sunday,CNE,Mechanical,6,12,N/B,8334
05/03/2017,505,9:54:00 AM,Sunday,Broadview to Dundas West Stn,Mechanical,2,9,W/B,4114
05/03/2017,504,10:53:00 AM,Sunday,Broadview/Dundas,Mechanical,7,14,E/B,4409
05/03/2017,505,11:40:00 AM,Sunday,Roncesvalles Yard,Mechanical,20,12,E/B,4090
05/03/2017,506,1:15:00 PM,Sunday,College & Bay,Held By,10,16,E/B,4136
05/03/2017,504,2:08:00 PM,Sunday,Church/ King,Investigation,64,64,E/B,4411
05/03/2017,509,2:18:00 PM,Sunday,Strachan & Lake Shore,Held By,4,10,E/B,4416
05/03/2017,509,2:33:00 PM,Sunday,Strachan & Lake shore,Held By,10,16,E/B,4427
05/03/2017,509,3:50:00 PM,Sunday,Fleet and Strachan,Held By,24,30,W/B,4417
05/03/2017,501,5:17:00 PM,Sunday,Connaught & Queen,Mechanical,12,17,W/B,4225
05/03/2017,501,7:36:00 PM,Sunday,Queen and Sunnyside Loop,Mechanical,7,14,W/B,8077
05/03/2017,510,8:13:00 PM,Sunday,Spadina at Bremner,Mechanical,1,1,S/B,4412
05/03/2017,510,10:37:00 PM,Sunday,Spadina north of Lakeshore,Held By,29,36,S/B,4410
05/03/2017,501,11:47:00 PM,Sunday,Lake Shore Blvd. and Park Lawn Rd.,Mechanical,7,15,W/B,1635
06/03/2017,512,4:44:00 AM,Monday,Bathurst at St Clair,Held By,4,8,W/B,4112
06/03/2017,304,4:45:00 AM,Monday,Roncesvalles and High Park,Held By,75,90,S/B,4115
06/03/2017,504,4:53:00 AM,Monday,Roncesvalles and High Park,Held By,65,69,N/B,4179
06/03/2017,501,5:06:00 AM,Monday,Queen at Connaught,Diversion,27,37,E/B,4220
06/03/2017,506,5:15:00 AM,Monday,Howard Park,Emergency Services,20,20,EB,4156
06/03/2017,504,5:16:00 AM,Monday,Queen at Roncesvalles,Late Leaving Garage,4,8,W/B,4064
06/03/2017,505,5:20:00 AM,Monday,Dundas West Station,Diversion,24,30,N/B,4078
06/03/2017,511,5:20:00 AM,Monday,Bathurst Stn to CNE,Utilized Off Route,3,6,B/W,1546
06/03/2017,504,5:24:00 AM,Monday,Queen at Roncesvalles,Late Leaving Garage,4,8,W/B,4208
06/03/2017,511,5:51:00 AM,Monday,Dundas,Mechanical,3,6,N/B,1037
06/03/2017,506,6:07:00 AM,Monday,Russel Yard,Late Leaving Garage,5,10,See also,4168
06/03/2017,506,6:30:00 AM,Monday,Russell Yard,Late Leaving Garage,5,10,W/B,4168
06/03/2017,511,6:36:00 AM,Monday,Eglinton Southbound,Mechanical,3,6,S/B,8199
06/03/2017,510,6:57:00 AM,Monday,Spadina and King,Mechanical,5,10,N/B,4425
06/03/2017,510,7:33:00 AM,Monday,Spadina Station,Late Leaving Garage,4,8,N/B,4416
06/03/2017,501,8:35:00 AM,Monday,Queen and Peter,Emergency Services,15,20,E/B,4229
06/03/2017,502,11:05:00 AM,Monday,Bingham Loop,Mechanical,10,20,W/B,7800
06/03/2017,506,12:21:00 PM,Monday,Coxwell and Gerrard,Held By,6,11,wb,4197
06/03/2017,501,1:28:00 PM,Monday,Queen and Jarvis,Mechanical,6,12,E/B,4229
06/03/2017,502,3:12:00 PM,Monday,Queen and Degrassi St.,Investigation,10,20,W/B,7728
06/03/2017,504,3:20:00 PM,Monday,King/Wilson park,Mechanical,2,5,E/B,4131
06/03/2017,511,3:40:00 PM,Monday,CNE eastern entrance,Mechanical,4,8,N/B,1570
06/03/2017,504,4:11:00 PM,Monday,King/University,Mechanical,2,4,E/B,4048
06/03/2017,509,6:08:00 PM,Monday,CNE Loop,Mechanical,5,10,W/B,4425
06/03/2017,506,7:33:00 PM,Monday,College and Clinton,Investigation,26,30,W/B,4095
06/03/2017,501,7:37:00 PM,Monday,Queen St. West and Bathurst St.,Investigation,42,47,E/B,4229
06/03/2017,510,8:35:00 PM,Monday,Queens Quay and Spadina,Mechanical,4,8,N/B,4423
06/03/2017,504,9:24:00 PM,Monday,King east of Jarvis,Held By,24,29,E/B,4035
06/03/2017,510,9:27:00 PM,Monday,Spadina and Queens quay,Mechanical,1,1,N/B,4412
06/03/2017,501,10:18:00 PM,Monday,Queen St. East and Ontario St.,Investigation,5,11,E/B,4125
06/03/2017,510,10:53:00 PM,Monday,Union Stn,Mechanical,1,1,N/B,4422
07/03/2017,511,1:14:00 AM,Tuesday,Bathurst STN,Mechanical,10,20,S/B,4357
07/03/2017,301,1:17:00 AM,Tuesday,Queen St. East and Coxwell Ave.,Mechanical,9,18,W/B,4041
07/03/2017,512,5:16:00 AM,Tuesday,Bloor and Bathurst,Mechanical,4,8,N/B,4078
07/03/2017,512,5:33:00 AM,Tuesday,St Clair at Bathurst,Late Leaving Garage,5,10,W/B,4142
07/03/2017,512,5:38:00 AM,Tuesday,Bathurst at St Clair,Late Leaving Garage,4,8,W/B,4046
07/03/2017,512,5:38:00 AM,Tuesday,Roncesvalles & Queen,Held By,4,8,E/B,4049
07/03/2017,512,5:44:00 AM,Tuesday,Bathurst at St Clair,Late Leaving Garage,4,8,W/B,4176
07/03/2017,512,5:48:00 AM,Tuesday,Roncesvalles & Queen,Mechanical,4,8,E/B,4036
07/03/2017,504,5:49:00 AM,Tuesday,Queen and Roncesvalles,Late Leaving Garage,4,8,W/B,4050
07/03/2017,506,5:50:00 AM,Tuesday,Parliament and Gerrard.,Mechanical,5,10,E/B,4108
07/03/2017,501,6:05:00 AM,Tuesday,Queen at Roncesvalles,Late Leaving Garage,5,10,E/B,4208
07/03/2017,504,6:23:00 AM,Tuesday,King and sumach,Mechanical,5,9,W/B,4199
07/03/2017,504,6:28:00 AM,Tuesday,Queen at Roncesvalles,Late Leaving Garage,4,8,W/B,4023
07/03/2017,510,6:33:00 AM,Tuesday,King at Sumach,Held By,7,13,N/B,4429
07/03/2017,504,6:54:00 AM,Tuesday,Roncesvalles/Queen,Mechanical,5,9,E/B,4174
07/03/2017,504,7:43:00 AM,Tuesday,King and Strachan,Mechanical,4,8,W/B,4154
07/03/2017,510,8:15:00 AM,Tuesday,Spadina at Lakeshore,Mechanical,4,10,N/B,4420
07/03/2017,510,8:23:00 AM,Tuesday,Union station,Mechanical,4,10,N/B,4429
07/03/2017,504,8:25:00 AM,Tuesday,King and Elm Grove,Mechanical,4,8,W/B,4074
07/03/2017,501,8:30:00 AM,Tuesday,Queen and Roncesvalles,Mechanical,6,11,E/B,4222
07/03/2017,504,9:14:00 AM,Tuesday,King and Bathurst,Held By,24,28,E/B,4126
07/03/2017,514,9:22:00 AM,Tuesday,King and Bathurst,Held By,18,28,E/B,4407
07/03/2017,511,9:33:00 AM,Tuesday,Bathurst at Dundas,Investigation,15,19,S/B,1033
07/03/2017,504,10:06:00 AM,Tuesday,Howard Park and Roncesvalles,Mechanical,4,8,N/B,4084
07/03/2017,510,10:44:00 AM,Tuesday,Spadina at Harbord,Diversion,106,110,B/W,4427
07/03/2017,506,11:18:00 AM,Tuesday,Main stn,Mechanical,4,8,W/B,4133
07/03/2017,514,12:48:00 PM,Tuesday,Cherry loop,Emergency Services,50,60,E/B,4419
07/03/2017,505,1:02:00 PM,Tuesday,Broadview at Dundas,Held By,7,13,W/B,4136
07/03/2017,505,1:48:00 PM,Tuesday,Dundas at Mountstephen,Mechanical,17,24,N/B,4169
07/03/2017,504,1:51:00 PM,Tuesday,Broadview/Mountsptephen,Held By,15,20,E/B,4190
07/03/2017,511,2:20:00 PM,Tuesday,Bathurst at King,Mechanical,3,7,N/B,1669
07/03/2017,505,2:31:00 PM,Tuesday,Dundas at MCCaul,Mechanical,5,11,W/B,4136
07/03/2017,509,2:45:00 PM,Tuesday,Queens Quay and Rees,Investigation,39,45,W/B,4428
07/03/2017,510,2:46:00 PM,Tuesday,Queen's Quay at Rees,Held By,38,46,W/B,4423
07/03/2017,504,2:54:00 PM,Tuesday,Roncesvalles/Queen,Late Leaving Garage,2,5,E/B,4034
07/03/2017,504,3:51:00 PM,Tuesday,Roncesvalles/Queen,Late Leaving Garage,2,5,E/B,4204
07/03/2017,501,4:10:00 PM,Tuesday,Lakeshore and First St,Mechanical,6,12,E/B,8368
07/03/2017,504,4:23:00 PM,Tuesday,Brdv stn,Mechanical,4,9,W/B,4240
07/03/2017,505,4:39:00 PM,Tuesday,Broadview Stn,Investigation,12,18,W/B,4117
07/03/2017,503,4:48:00 PM,Tuesday,Kingston/Elmer,Mechanical,12,24,W/B,7788
07/03/2017,512,5:11:00 PM,Tuesday,St. Clair and Lansdowne,Mechanical,3,6,W/B,4172
07/03/2017,501,5:15:00 PM,Tuesday,Queen and Claremont.,Mechanical,6,12,W/B,4182
07/03/2017,504,9:36:00 PM,Tuesday,Broadview Station to Dundas West Station,Held By,20,25,W/B,4161
07/03/2017,501,10:30:00 PM,Tuesday,Long Branch Loop,Investigation,7,14,W/B,1566
07/03/2017,501,10:37:00 PM,Tuesday,Queen St. West and Palmerston Ave.,Mechanical,5,11,W/B,4220
07/03/2017,505,11:06:00 PM,Tuesday,Broadview north of Dundas,Held By,20,30,W/B,4169
07/03/2017,504,11:13:00 PM,Tuesday,Broadview and Dundas,Held By,80,85,S/B,4242
08/03/2017,501,5:09:00 AM,Wednesday,Parliament/Queen,Mechanical,15,20,W/B,4226
08/03/2017,505,5:17:00 AM,Wednesday,Howard Park and Dundas,Late Leaving Garage,7,14,E/B,4049
08/03/2017,502,6:04:00 AM,Wednesday,Birchmount Garage,Mechanical,5,10,W/B,7832
08/03/2017,501,6:24:00 AM,Wednesday,Dufferin & Lawrence,Mechanical,5,10,S/B,8373
08/03/2017,505,6:50:00 AM,Wednesday,Dundas at Yonge,Investigation,4,8,E/B,4197
08/03/2017,504,6:56:00 AM,Wednesday,King and Roncesvalles,Late Leaving Garage,4,8,E/B,4036
08/03/2017,501,7:05:00 AM,Wednesday,Queen at Roncesvalles,Late Leaving Garage,5,10,W/B,4212
08/03/2017,505,7:52:00 AM,Wednesday,Dundas at MCCaul,Held By,9,15,W/B,4037
08/03/2017,506,8:21:00 AM,Wednesday,Coxwel and Gerrard,Mechanical,4,8,W/B,4108
08/03/2017,511,8:25:00 AM,Wednesday,Fleet at Fort York BLVD,Investigation,3,7,E/B,8353
08/03/2017,504,11:32:00 AM,Wednesday,King and Portland,Emergency Services,12,16,E/B,4156
08/03/2017,504,12:24:00 PM,Wednesday,Roncy & Dundas,Held By,10,14,W/B,4090
08/03/2017,510,12:35:00 PM,Wednesday,Spadina at Queens Quay,Mechanical,8,16,S/B,4423
08/03/2017,501,2:13:00 PM,Wednesday,Queen and Roncy,Mechanical,6,12,W/B,4201
08/03/2017,501,3:09:00 PM,Wednesday,Dufferin and Queen,Mechanical,6,12,W/B,8304
08/03/2017,501,3:12:00 PM,Wednesday,Russell yard,Late Leaving Garage,6,12,W/B,4236
08/03/2017,506,4:06:00 PM,Wednesday,College and Bay,Mechanical,6,12,E/B,4182
08/03/2017,510,4:26:00 PM,Wednesday,Spadina at Nassua,Mechanical,1,1,S/B,4427
08/03/2017,512,4:39:00 PM,Wednesday,St. Clair and Yonge,Investigation,12,15,E/B,4070
08/03/2017,503,5:56:00 PM,Wednesday,King at Yonge,Investigation,11,22,E/B,7748
08/03/2017,504,6:48:00 PM,Wednesday,Broadview Station,Mechanical,4,8,W/B,7559
08/03/2017,501,8:47:00 PM,Wednesday,Queen St. East and Connaught Ave.,Investigation,4,11,W/B,4208
08/03/2017,504,9:00:00 PM,Wednesday,Broadview Station to Dundas West Station,Mechanical,15,20,W/B,4126
08/03/2017,504,9:17:00 PM,Wednesday,Roncesvalles Avenue and Queen Street,Mechanical,6,13,W/B,4141
08/03/2017,504,9:22:00 PM,Wednesday,Dundas West Station,Mechanical,10,15,W/B,4069
09/03/2017,511,12:10:00 AM,Thursday,welsely/bathurst,Investigation,1,1,N/B,1802
09/03/2017,504,12:14:00 AM,Thursday,King Street and York Street,Held By,31,38,W/B,4055
09/03/2017,514,12:14:00 AM,Thursday,King Street and York Street,Held By,31,45,W/B,4416
09/03/2017,301,1:00:00 AM,Thursday,The Queensway and King St. West,Held By,6,14,B/W,
09/03/2017,301,3:49:00 AM,Thursday,Queen and Jones,Emergency Services,74,104,B/W,4208
09/03/2017,504,5:24:00 AM,Thursday,Roncesvalles & Queen,Mechanical,4,8,E/B,4104
09/03/2017,512,5:28:00 AM,Thursday,Roncesvalles & Queen,Mechanical,4,8,E/B,4075
09/03/2017,510,5:36:00 AM,Thursday,Spadina at Lakeshore,Held By,32,47,N/B,4402
09/03/2017,506,5:53:00 AM,Thursday,Roncesvalles & Queen,Mechanical,24,29,E/B,4084
09/03/2017,512,5:56:00 AM,Thursday,Roncesvalles & Queen,Held By,20,24,E/B,4034
09/03/2017,512,5:59:00 AM,Thursday,Roncesvalles & Queen,Held By,17,21,E/B,4161
09/03/2017,505,6:00:00 AM,Thursday,Russell Yard,Late Leaving Garage,6,12,W/B,4003
09/03/2017,504,6:03:00 AM,Thursday,Roncesvalles Yard,Held By,4,8,E/B,4028
09/03/2017,506,6:04:00 AM,Thursday,Roncesvalles & Queen,Held By,5,10,E/B,4126
09/03/2017,501,6:05:00 AM,Thursday,Roncesvalles & Queen,Held By,11,16,E/B,4222
09/03/2017,506,6:09:00 AM,Thursday,Roncesvalles & Queen,Held By,5,10,E/B,4040
09/03/2017,511,6:10:00 AM,Thursday,Bathurst station,Mechanical,3,6,S/B,1523
09/03/2017,501,6:15:00 AM,Thursday,Roncesvalles & Queen,Mechanical,12,17,E/B,4050
09/03/2017,504,6:16:00 AM,Thursday,Roncesvalles & Queen,Held By,4,8,E/B,4183
09/03/2017,504,6:17:00 AM,Thursday,Roncesvalles & Queen,Held By,4,8,E/B,4065
09/03/2017,511,6:24:00 AM,Thursday,Bathurst station,Mechanical,3,5,S/B,1368
09/03/2017,504,10:11:00 AM,Thursday,Broadview station,Mechanical,5,10,S/B,4121
09/03/2017,504,11:14:00 AM,Thursday,Roncesvalles and High Park,Mechanical,5,10,S/B,4018
09/03/2017,510,11:14:00 AM,Thursday,Spadina at Richmond,Mechanical,0,0,S/B,4415
09/03/2017,505,2:52:00 PM,Thursday,parlament/dundas,Emergency Services,6,12,W/B,4064
09/03/2017,501,2:55:00 PM,Thursday,Queen and Gladstone,Mechanical,5,10,E/B,4209
09/03/2017,511,3:05:00 PM,Thursday,front/bathurst,Mechanical,4,8,N/B,8389
09/03/2017,501,3:10:00 PM,Thursday,Queen and Roncesvalles,Investigation,6,12,E/B,8065
09/03/2017,504,3:16:00 PM,Thursday,Roncy & King,Mechanical,3,6,E/B,4218
09/03/2017,506,3:37:00 PM,Thursday,High Park Loop,Mechanical,6,12,W/B,4153
09/03/2017,504,6:11:00 PM,Thursday,Roncy & Howard Park,Mechanical,3,6,E/B,4193
09/03/2017,514,7:38:00 PM,Thursday,King Street and Spadina Avenue,Mechanical,15,30,E/B,4422
09/03/2017,501,8:12:00 PM,Thursday,Neville Park Loop,Emergency Services,14,19,E/B,4143
09/03/2017,505,8:30:00 PM,Thursday,dundas/brock,Emergency Services,80,88,B/W,4101
09/03/2017,501,9:14:00 PM,Thursday,Queen St. West and Bathurst St.,Investigation,18,23,W/B,4251
09/03/2017,501,9:51:00 PM,Thursday,Queen St. West and Gladstone Ave.,Held By,4,9,W/B,4245
09/03/2017,511,10:30:00 PM,Thursday,bathurst/collage,Investigation,5,10,N/B,1509
10/03/2017,505,12:30:00 AM,Friday,dundas/bay,Emergency Services,11,21,W/B,4086
10/03/2017,301,1:00:00 AM,Friday,The Queensway and King St. West,Held By,6,15,B/W,
10/03/2017,306,2:15:00 AM,Friday,College Street and Spadina Avenue,Held By,31,40,W/B,4131
10/03/2017,306,3:45:00 AM,Friday,College Street and Bathurst Street,Held By,15,45,B/W,4187
10/03/2017,512,4:56:00 AM,Friday,Roncesvalles & Queen,Mechanical,4,8,E/B,4131
10/03/2017,509,6:00:00 AM,Friday,Leslie and queen,Held By,5,10,N/B,4412
10/03/2017,506,6:21:00 AM,Friday,Russel Yard,Mechanical,5,10,W/B,4081
10/03/2017,504,6:28:00 AM,Friday,Roncesvalles & Queen,Mechanical,4,8,E/B,4173
10/03/2017,510,6:54:00 AM,Friday,Spadina and King,Held By,5,10,N/B,4408
10/03/2017,514,6:56:00 AM,Friday,King and Sumach,Held By,8,16,W/B,4421
10/03/2017,510,7:00:00 AM,Friday,Spadina and King,Held By,5,10,N/B,4429
10/03/2017,510,7:04:00 AM,Friday,Spadina and King,Held By,5,10,N/B,4403
10/03/2017,510,7:05:00 AM,Friday,Spadina and King,Held By,5,10,N/B,4419
10/03/2017,510,7:30:00 AM,Friday,Spadina and King,Late Leaving Garage,4,8,N/B,4408
10/03/2017,510,7:40:00 AM,Friday,Spadina and King,Late Leaving Garage,4,8,N/B,4429
10/03/2017,501,7:41:00 AM,Friday,Queen and Roncesvalles,Mechanical,6,11,W/B,4249
10/03/2017,510,7:42:00 AM,Friday,Spadina and King,Late Leaving Garage,4,8,N/B,4403
10/03/2017,511,7:43:00 AM,Friday,Bathurst station,Investigation,2,5,E/B,1603
10/03/2017,510,7:45:00 AM,Friday,Spadina and King,Late Leaving Garage,4,8,N/B,4419
10/03/2017,504,7:47:00 AM,Friday,Roncesvalles & Queen,Held By,4,8,E/B,4189
10/03/2017,510,7:52:00 AM,Friday,Spadina and King,Late Leaving Garage,4,8,N/B,4404
10/03/2017,504,7:54:00 AM,Friday,Roncesvalles & Queen,Held By,4,8,E/B,4213
10/03/2017,510,8:00:00 AM,Friday,Spadina and King,Late Leaving Garage,4,8,N/B,4418
10/03/2017,501,9:19:00 AM,Friday,Queen and Church,Mechanical,7,12,E/B,4040
10/03/2017,501,9:24:00 AM,Friday,Queen and Roncesvalles,Mechanical,5,11,E/B,4217
10/03/2017,506,9:47:00 AM,Friday,Yonge and College,Investigation,19,24,W/B,4023
10/03/2017,501,11:12:00 AM,Friday,"Queen St, Brock St to Yonge St",Diversion,133,138,E/B,
10/03/2017,506,1:07:00 PM,Friday,Agusta and college,Mechanical,4,8,E/B,4170
10/03/2017,511,1:45:00 PM,Friday,Bathurst station,Mechanical,4,7,S/B,1603
10/03/2017,514,2:52:00 PM,Friday,King and Parliament,Investigation,9,10,W/B,4422
10/03/2017,504,3:19:00 PM,Friday,Dundas West Station,Mechanical,3,6,E/B,4038
10/03/2017,504,3:50:00 PM,Friday,King and Dufferin,Mechanical,2,3,E/B,4215
10/03/2017,506,3:50:00 PM,Friday,College & Lansdowne,Mechanical,6,12,W/B,4156
10/03/2017,514,4:50:00 PM,Friday,King and Parliament,Held By,8,16,W/B,4431
10/03/2017,506,5:06:00 PM,Friday,Upper Gerrard @ Norwood,Held By,30,36,B/W,4156
10/03/2017,512,5:35:00 PM,Friday,St Clair West @ Russell Hill,Mechanical,5,9,W/B,4183
10/03/2017,505,5:48:00 PM,Friday,dundas/ontario,Investigation,12,17,W/B,4113
10/03/2017,504,6:30:00 PM,Friday,Roncesvalle and Queen,Mechanical,4,9,W/B,4143
10/03/2017,504,7:02:00 PM,Friday,King and Church,Investigation,32,35,E/B,4180
10/03/2017,504,7:27:00 PM,Friday,Broadview and Dundas,Held By,12,20,W/B,4042
10/03/2017,501,7:36:00 PM,Friday,Queen and Church,Investigation,5,11,E/B,4181
10/03/2017,506,8:30:00 PM,Friday,Coxwell @ Gerrard,Mechanical,8,16,W/B,4064
10/03/2017,504,9:28:00 PM,Friday,Dundas West Station,Mechanical,5,10,E/B,4226
10/03/2017,504,10:14:00 PM,Friday,King Street and Yonge Street,Mechanical,30,38,E/B,4176
10/03/2017,512,10:28:00 PM,Friday,St Clair West @ Earlscourt,Investigation,33,39,W/B,4148
10/03/2017,501,11:43:00 PM,Friday,Roncesvalles and Queen,Mechanical,6,12,W/B,501
11/03/2017,514,12:05:00 AM,Saturday,spadina/king,Utilized Off Route,15,30,W/B,4414
11/03/2017,506,12:14:00 AM,Saturday,High Park Loop,Investigation,4,10,E/B,4074
11/03/2017,504,2:55:00 AM,Saturday,King Street and Spadina Avenue,Held By,30,47,W/B,4226
11/03/2017,504,5:10:00 AM,Saturday,Roncesvalles/Queen,Late Leaving Garage,10,20,W/B,4121
11/03/2017,504,5:12:00 AM,Saturday,King/Ontario,Mechanical,0,13,W/B,4149
11/03/2017,501,5:28:00 AM,Saturday,Queen and Connaught,Mechanical,9,18,E/B,4236
11/03/2017,511,5:36:00 AM,Saturday,CNE Loop,Mechanical,10,19,N/B,8194
11/03/2017,501,6:01:00 AM,Saturday,Roncesvalles and Queen,Late Leaving Garage,7,16,E/B,4210
11/03/2017,1,6:22:00 AM,Saturday,,Mechanical,1,1,E/B,1
11/03/2017,501,6:24:00 AM,Saturday,Springhurst Loop,Mechanical,6,12,W/B,1075
11/03/2017,501,6:27:00 AM,Saturday,Queen and Rainsford,Mechanical,9,18,W/B,4235
11/03/2017,504,8:51:00 AM,Saturday,DW Stn,Mechanical,10,20,E/B,4049
11/03/2017,510,8:57:00 AM,Saturday,Leslie Barns,Late Leaving Garage,4,8,S/B,4415
11/03/2017,501,9:00:00 AM,Saturday,Roncesvalles Yard,Late Leaving Garage,6,12,E/B,4215
11/03/2017,504,9:54:00 AM,Saturday,Roncesvalles/Queen,Mechanical,7,15,E/B,4144
11/03/2017,506,11:01:00 AM,Saturday,Rivver and Gerrard,Investigation,25,30,EB,4017
11/03/2017,506,12:36:00 PM,Saturday,Ossington and College,Mechanical,6,12,WB,4048
11/03/2017,501,12:55:00 PM,Saturday,Russell Yard,Late Leaving Garage,3,10,E/B,4244
11/03/2017,501,1:48:00 PM,Saturday,Queen and McCaul,Mechanical,5,11,E/B,4150
11/03/2017,512,6:49:00 PM,Saturday,St Clair West @ Winona,Mechanical,33,38,E/B,4191
11/03/2017,505,7:20:00 PM,Saturday,broadview/dundas,Mechanical,8,18,W/B,4134
11/03/2017,506,9:20:00 PM,Saturday,College @ Rusholme,Emergency Services,25,31,E/B,4156
11/03/2017,509,11:30:00 PM,Saturday,CNE Loop,Mechanical,9,18,E/B,4426
11/03/2017,510,11:40:00 PM,Saturday,king/spadina,Mechanical,7,14,N/B,4420
12/03/2017,506,12:31:00 AM,Sunday,Carlton @ Church,Mechanical,10,20,W/B,4086
12/03/2017,501,5:16:00 AM,Sunday,Queen and Coxwell,Investigation,9,18,E/B,4226
12/03/2017,501,5:41:00 AM,Sunday,Mt Dennis Garage,Late Leaving Garage,7,14,W/B,1038
12/03/2017,512,5:46:00 AM,Sunday,Bathurst & Bloor,Emergency Services,15,30,W/B,4077
12/03/2017,501,5:52:00 AM,Sunday,Roncesvalles and Queen,Late Leaving Garage,8,16,E/B,4044
12/03/2017,501,6:29:00 AM,Sunday,Queen and Logan,Mechanical,8,16,E/B,4201
12/03/2017,505,6:31:00 AM,Sunday,Yonge,Mechanical,8,16,E/B,4053
12/03/2017,506,6:36:00 AM,Sunday,Woodbine & Upper Gerard,Mechanical,10,20,W/B,4015
12/03/2017,301,6:46:00 AM,Sunday,Queen and Connaught,Investigation,9,0,E/B,4229
12/03/2017,501,7:20:00 AM,Sunday,Queen and Roncesvalles,Mechanical,8,16,E/B,4240
12/03/2017,506,7:49:00 AM,Sunday,Main Station,Mechanical,7,14,W/B,4011
12/03/2017,512,8:11:00 AM,Sunday,Rocy Yard,Mechanical,7,12,eb,4142
12/03/2017,501,8:22:00 AM,Sunday,Queen and Greenwood,Mechanical,1,10,E/B,4243
12/03/2017,504,8:46:00 AM,Sunday,Roncesvalles/Queen,Mechanical,9,18,W/B,4149
12/03/2017,501,9:08:00 AM,Sunday,Queen and Pape,Held By,10,19,W/B,4242
12/03/2017,504,9:08:00 AM,Sunday,Broadview/Queen,Mechanical,6,12,E/B,4177
12/03/2017,509,9:56:00 AM,Sunday,Strachan & Fleet,Held By,7,13,EB,4422
12/03/2017,512,10:21:00 AM,Sunday,St Clair W Station,Investigation,11,17,WB,4114
12/03/2017,501,11:39:00 AM,Sunday,Mount Dennis,Mechanical,6,12,W/B,1016
12/03/2017,514,12:24:00 PM,Sunday,Distrillery Loop,Mechanical,0,0,E/B,4416
12/03/2017,705,1:23:00 PM,Sunday,King at John,Mechanical,11,19,E/B,4406
12/03/2017,514,1:23:00 PM,Sunday,King at John,Mechanical,11,26,E/B,4425
12/03/2017,501,1:44:00 PM,Sunday,Queen and Dufferin,Emergency Services,6,12,E/B,7962
12/03/2017,501,1:56:00 PM,Sunday,Queen and Parliament,Held By,28,34,E/B,4000
12/03/2017,510,2:47:00 PM,Sunday,Dundas,Mechanical,10,16,N/B,4400
